seed=1725278593
seed2=99
L=10
nstep=10000
tw=1
Jz=0
eps=5
alpha=0
Sz=0
pbc=0
type=1
beta=10
tau=0.001
Jxy=1
wc=10
ss=1
            446           -0.8              0        -15.229
            447           -0.8              0        -15.229
            448           -0.8              0        -15.229
            449           -0.8              0        -15.229
            450           -0.8              0        -15.229
            451           -0.8              0        -15.229
            452           -0.8              0        -15.229
            453           -0.8              0        -15.229
            454           -0.8              0        -15.229
            455           -0.8              0        -15.229
            456           -0.8              0        -15.229
            457           -0.8              0        -15.229
            458           -0.8              0        -15.229
            459           -0.8              0        -15.229
            460           -0.8              0        -15.229
            461           -0.8              0        -15.229
            462           -0.8              0        -15.229
            463           -0.8              0        -15.229
            464           -0.8              0        -15.229
            465           -0.8              0        -15.229
            466           -0.8              0        -15.229
            467           -0.8              0        -15.229
            468           -0.8              0        -15.229
            469           -0.8              0        -15.229
            470           -0.8              0        -15.229
            471           -0.8              0        -15.229
            472           -0.8              0        -15.229
            473           -0.8              0        -15.229
            474           -0.8              0        -15.229
            475           -0.8              0        -15.229
            476           -0.8              0        -15.229
            477           -0.8              0        -15.229
            478           -0.8              0        -15.229
            479           -0.8              0        -15.229
            480           -0.8              0        -15.229
            481           -0.8              0        -15.229
            482           -0.8              0        -15.229
            483           -0.8              0        -15.229
            484           -0.8              0        -15.229
            485           -0.8              0        -15.229
            486           -0.8              0        -15.229
            487           -0.8              0        -15.229
            488           -0.8              0        -15.229
            489           -0.8              0        -15.229
            490           -0.8              0        -15.229
            491           -0.8              0        -15.229
            492           -0.8              0        -15.229
            493           -0.8              0        -15.229
            494           -0.8              0        -15.229
            495           -0.8              0        -15.229
            496           -0.8              0        -15.229
            497           -0.8              0        -15.229
            498           -0.8              0        -15.229
            499           -0.8              0        -15.229
            500           -0.8              0        -15.229
            501           -0.8              0        -15.229
            502           -0.8              0        -15.229
            503           -0.8              0        -15.229
            504           -0.8              0        -15.229
            505           -0.8              0        -15.229
            506           -0.8              0        -15.229
            507           -0.8              0        -15.229
            508           -0.8              0        -15.229
            509           -0.8              0        -15.229
            510           -0.8              0        -15.229
            511           -0.8              0        -15.229
            512           -0.8              0        -15.229
            513           -0.8              0        -15.229
            514           -0.8              0        -15.229
            515           -0.8              0        -15.229
            516           -0.8              0        -15.229
            517           -0.8              0        -15.229
            518           -0.8              0        -15.229
            519           -0.8              0        -15.229
            520           -0.8              0        -15.229
            521           -0.8              0        -15.229
            522           -0.8              0        -15.229
            523           -0.8              0        -15.229
            524           -0.8              0        -15.229
            525           -0.8              0        -15.229
            526           -0.8              0        -15.229
            527           -0.8              0        -15.229
            528           -0.8              0        -15.229
            529           -0.8              0        -15.229
            530           -0.8              0        -15.229
            531           -0.8              0        -15.229
            532           -0.8              0        -15.229
            533           -0.8              0        -15.229
            534           -0.8              0        -15.229
            535           -0.8              0        -15.229
            536           -0.8              0        -15.229
            537           -0.8              0        -15.229
            538           -0.8              0        -15.229
            539           -0.8              0        -15.229
            540           -0.8              0        -15.229
            541           -0.8              0        -15.229
            542           -0.8              0        -15.229
            543           -0.8              0        -15.229
            544           -0.8              0        -15.229
            545           -0.8              0        -15.229
            546           -0.8              0        -15.229
            547           -0.8              0        -15.229
            548           -0.8              0        -15.229
            549           -0.8              0        -15.229
            550           -0.8              0        -15.229
            551           -0.8              0        -15.229
            552           -0.8              0        -15.229
            553           -0.8              0        -15.229
            554           -0.8              0        -15.229
            555           -0.8              0        -15.229
            556           -0.8              0        -15.229
            557           -0.8              0        -15.229
            558           -0.8              0        -15.229
            559           -0.8              0        -15.229
            560           -0.8              0        -15.229
            561           -0.8              0        -15.229
            562           -0.8              0        -15.229
            563           -0.8              0        -15.229
            564           -0.8              0        -15.229
            565           -0.8              0        -15.229
            566           -0.8              0        -15.229
            567           -0.8              0        -15.229
            568           -0.8              0        -15.229
            569           -0.8              0        -15.229
            570           -0.8              0        -15.229
            571           -0.8              0        -15.229
            572           -0.8              0        -15.229
            573           -0.8              0        -15.229
            574           -0.8              0        -15.229
            575           -0.8              0        -15.229
            576           -0.8              0        -15.229
            577           -0.8              0        -15.229
            578           -0.8              0        -15.229
            579           -0.8              0        -15.229
            580           -0.8              0        -15.229
            581           -0.8              0        -15.229
            582           -0.8              0        -15.229
            583           -0.8              0        -15.229
            584           -0.8              0        -15.229
            585           -0.8              0        -15.229
            586           -0.8              0        -15.229
            587           -0.8              0        -15.229
            588           -0.8              0        -15.229
            589           -0.8              0        -15.229
            590           -0.8              0        -15.229
            591           -0.8              0        -15.229
            592           -0.8              0        -15.229
            593           -0.8              0        -15.229
            594           -0.8              0        -15.229
            595           -0.8              0        -15.229
            596           -0.8              0        -15.229
            597           -0.8              0        -15.229
            598           -0.8              0        -15.229
            599           -0.8              0        -15.229
            600           -0.8              0        -15.229
            601           -0.8              0        -15.229
            602           -0.8              0        -15.229
            603           -0.8              0        -15.229
            604           -0.8              0        -15.229
            605           -0.8              0        -15.229
            606           -0.8              0        -15.229
            607           -0.8              0        -15.229
